Goal,Exam,Chapter,Chapter Id
CBSE,11th CBSE,Motion in a Straight Line,5f4faff0ace1eca141499e75
CBSE,11th CBSE,Description of Motion in Two and Three Dimensions,5f4faff0ace1eca141499ed1
CBSE,11th CBSE,Laws of Motion,5f4faff1ace1eca141499f15
CBSE,11th CBSE,"Work, Energy and Power",5f4faff1ace1eca141499f67
CBSE,11th CBSE,Motion of System of Particles and Rigid Body,5f4faff1ace1eca141499f89
CBSE,11th CBSE,Gravitation,5f4faff2ace1eca141499fcb
CBSE,11th CBSE,Mechanical Properties of Solids,5f4faff2ace1eca14149a019
CBSE,11th CBSE,Mechanical Properties of Fluid,5f4faff2ace1eca14149a03f
CBSE,11th CBSE,Thermal Properties of Matter,5f4faff3ace1eca14149a08b
CBSE,11th CBSE,Thermodynamics,5f4faff3ace1eca14149a0c5
CBSE,11th CBSE,Behaviour of Perfect Gas and Kinetic Theory,5f4faff3ace1eca14149a103
CBSE,11th CBSE,Oscillations,5f4faff4ace1eca14149a11d
CBSE,11th CBSE,Waves,5f4faff4ace1eca14149a149
CBSE,11th CBSE,SETS,5f03337f27278334e9ed3a6e
CBSE,11th CBSE,RELATIONS AND FUNCTIONS,5f03337f27278334e9ed3aaa
CBSE,11th CBSE,TRIGONOMETRIC FUNCTIONS,5f03338027278334e9ed3ac4
CBSE,11th CBSE,PRINCIPLE OF MATHEMATICAL INDUCTION,5f03338027278334e9ed3ae2
CBSE,11th CBSE,COMPLEX NUMBERS AND QUADRATIC EQUATIONS,5f03338027278334e9ed3aed
CBSE,11th CBSE,LINEAR INEQUALITIES,5f03338027278334e9ed3b0f
CBSE,11th CBSE,PERMUTATIONS AND COMBINATIONS,5f03338027278334e9ed3b21
CBSE,11th CBSE,BINOMIAL THEOREM,5f03338027278334e9ed3b39
CBSE,11th CBSE,SEQUENCES AND SERIES,5f03338027278334e9ed3b4b
CBSE,11th CBSE,STRAIGHT LINES,5f03338027278334e9ed3b68
CBSE,11th CBSE,CONIC SECTIONS,5f03338127278334e9ed3b9e
CBSE,11th CBSE,INTRODUCTION TO THREE DIMENSIONAL GEOMETRY,5f03338127278334e9ed3be2
CBSE,11th CBSE,LIMITS AND DERIVATIVES,5f03338127278334e9ed3bf0
CBSE,11th CBSE,MATHEMATICAL REASONING,5f03338127278334e9ed3c0a
CBSE,11th CBSE,STATISTICS,5f03338227278334e9ed3c2a
CBSE,11th CBSE,PROBABILITY,5f03338227278334e9ed3c61
CBSE,11th CBSE,Sets,5f490b605413f85893f033d8
CBSE,11th CBSE,Relations and Functions,5f490b605413f85893f03428
CBSE,11th CBSE,Trigonometric Functions,5f490b615413f85893f03474
CBSE,11th CBSE,Principle of Mathematical Induction,5f490b615413f85893f034ca
CBSE,11th CBSE,Complex Numbers and Quadratic Equations,5f490b615413f85893f034d4
CBSE,11th CBSE,Linear Inequalities,5f490b625413f85893f03518
CBSE,11th CBSE,Permutations and Combinations,5f490b625413f85893f03532
CBSE,11th CBSE,Binomial Theorem,5f490b625413f85893f0356c
CBSE,11th CBSE,Sequence and Series,5f490b625413f85893f03588
CBSE,11th CBSE,Straight Lines,5f490b635413f85893f035c0
CBSE,11th CBSE,Conic Sections,5f490b635413f85893f03614
CBSE,11th CBSE,Introduction to Three-dimensional Geometry,5f490b645413f85893f03648
CBSE,11th CBSE,Limits and Derivatives,5f490b645413f85893f0365e
CBSE,11th CBSE,Mathematical Reasoning,5f490b645413f85893f036aa
CBSE,11th CBSE,Statistics,5f490b655413f85893f036f8
CBSE,11th CBSE,Probability,5f490b655413f85893f03734
CBSE,11th CBSE,SOME BASIC CONCEPTS OF CHEMISTRY,5f48d0a6581466119f579da2
CBSE,11th CBSE,STRUCTURE OF ATOM,5f48d0a6581466119f579dbc
CBSE,11th CBSE,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES,5f48d0a6581466119f579dca
CBSE,11th CBSE,CHEMICAL BONDING AND MOLECULAR STRUCTURE,5f48d0a6581466119f579dda
CBSE,11th CBSE,STATES OF MATTER,5f48d0a7581466119f579dee
CBSE,11th CBSE,THERMODYNAMICS,5f48d0a7581466119f579e08
CBSE,11th CBSE,EQUILIBRIUM,5f48d0a7581466119f579e1a
CBSE,11th CBSE,REDOX REACTIONS,5f48d0a7581466119f579e36
CBSE,11th CBSE,HYDROGEN,5f48d0a7581466119f579e40
CBSE,11th CBSE,THE S-BLOCK ELEMENTS,5f48d0a7581466119f579e54
CBSE,11th CBSE,THE P-BLOCK ELEMENTS,5f48d0a7581466119f579e6a
CBSE,11th CBSE,ORGANIC CHEMISTRY – SOME BASIC PRINCIPLES AND TECHNIQUES,5f48d0a8581466119f579e7c
CBSE,11th CBSE,HYDROCARBONS,5f48d0a8581466119f579e92
CBSE,11th CBSE,ENVIRONMENTAL CHEMISTRY,5f48d0a8581466119f579ea0
CBSE,11th CBSE,REDOX REACTIONS,5f05f6cc9a10ea4cb3b8e526
CBSE,11th CBSE,HYDROGEN,5f05f6cd9a10ea4cb3b8e5dc
CBSE,11th CBSE,S-BLOCK ELEMENTS (ALKALI AND ALKALINE EARTH METALS),5f05f6cf9a10ea4cb3b8e761
CBSE,11th CBSE,SOME P-BLOCK ELEMENTS,5f05f6d29a10ea4cb3b8e91f
CBSE,11th CBSE,P-BLOCK ELEMENTS (NITROGEN FAMILY),5f05f6d59a10ea4cb3b8eadf
CBSE,11th CBSE,ORGANIC CHEMISTRY-SOME BASIC PRINCIPLES AND TECHNIQUES,5f05f6d89a10ea4cb3b8eca6
CBSE,11th CBSE,HYDROCARBONS,5f05f6dd9a10ea4cb3b8efa5
CBSE,11th CBSE,ENVIRONMENTAL CHEMISTRY,5f05f6e19a10ea4cb3b8f220
CBSE,11th CBSE,REDOX REACTIONS,5f0d654c9ba1ee9b28ce2045
CBSE,11th CBSE,HYDROGEN,5f0d654c9ba1ee9b28ce209c
CBSE,11th CBSE,THE S-BLOCK ELEMENTS,5f0d654d9ba1ee9b28ce2114
CBSE,11th CBSE,THE P-BLOCK ELEMENTS,5f0d654e9ba1ee9b28ce21b2
CBSE,11th CBSE,ORGANIC CHEMISTRY – SOME BASIC PRINCIPLES AND TECHNIQUES,5f0d654f9ba1ee9b28ce2210
CBSE,11th CBSE,HYDROCARBONS,5f0d65509ba1ee9b28ce22cf
CBSE,11th CBSE,ENVIRONMENTAL CHEMISTRY,5f0d65529ba1ee9b28ce23c0
CBSE,11th CBSE,SOME BASIC CONCEPTS OF CHEMISTRY,5f0d80a19ba1ee9b28ce6f3c
CBSE,11th CBSE,STRUCTURE OF ATOM,5f0d80a29ba1ee9b28ce6fa6
CBSE,11th CBSE,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES,5f0d80a39ba1ee9b28ce701a
CBSE,11th CBSE,CHEMICAL BONDING AND MOLECULAR STRUCTURE,5f0d80a39ba1ee9b28ce705a
CBSE,11th CBSE,STATES OF MATTER,5f0d80a49ba1ee9b28ce7104
CBSE,11th CBSE,THERMODYNAMICS,5f0d80a49ba1ee9b28ce7142
CBSE,11th CBSE,EQUILIBRIUM,5f0d80a59ba1ee9b28ce71ab
CBSE,11th CBSE,MECHANICAL PROPERTIES OF SOLIDS,5f05710f27278334e9efabea
CBSE,11th CBSE,MECHANICAL PROPERTIES OF FLUIDS,5f05710f27278334e9efac0d
CBSE,11th CBSE,THERMAL PROPERTIES OF MATTER,5f05710f27278334e9efac43
CBSE,11th CBSE,THERMODYNAMICS,5f05711027278334e9efac69
CBSE,11th CBSE,KINETIC THEORY,5f05711027278334e9efac97
CBSE,11th CBSE,OSCILLATIONS,5f05711027278334e9efacb9
CBSE,11th CBSE,WAVES,5f05711127278334e9efacdb
CBSE,11th CBSE,THE LIVING WORLD,5f50a71b57b6fa4b897a281b
CBSE,11th CBSE,BIOLOGICAL CLASSIFICATION,5f50a71c57b6fa4b897a28a9
CBSE,11th CBSE,PLANT KINGDOM,5f50a71e57b6fa4b897a2a11
CBSE,11th CBSE,ANIMAL KINGDOM,5f50a71f57b6fa4b897a2b55
CBSE,11th CBSE,MORPHOLOGY OF FLOWERING PLANTS,5f50a72257b6fa4b897a2d47
CBSE,11th CBSE,ANATOMY OF FLOWERING PLANTS,5f50a72557b6fa4b897a2f4b
CBSE,11th CBSE,STRUCTURAL ORGANISATION IN ANIMALS,5f50a72757b6fa4b897a308f
CBSE,11th CBSE,CELL : THE UNIT OF LIFE,5f50a72a57b6fa4b897a32d7
CBSE,11th CBSE,BIOMOLECULES,5f50a72b57b6fa4b897a3447
CBSE,11th CBSE,CELL CYCLE AND CELL DIVISION,5f50a72d57b6fa4b897a3565
CBSE,11th CBSE,TRANSPORT IN PLANTS,5f50a72d57b6fa4b897a35b7
CBSE,11th CBSE,MINERAL NUTRITION,5f50a72e57b6fa4b897a365f
CBSE,11th CBSE,PHOTOSYNTHESIS IN HIGHER PLANTS,5f50a72f57b6fa4b897a370d
CBSE,11th CBSE,RESPIRATION IN PLANTS,5f50a73057b6fa4b897a37a3
CBSE,11th CBSE,PLANT GROWTH AND DEVELOPMENT,5f50a73057b6fa4b897a37fd
CBSE,11th CBSE,DIGESTION AND ABSORPTION,5f50a73257b6fa4b897a3901
CBSE,11th CBSE,BREATHING AND EXCHANGE OF GASES,5f50a73357b6fa4b897a39cd
CBSE,11th CBSE,BODY FLUIDS AND CIRCULATION,5f50a73357b6fa4b897a3a47
CBSE,11th CBSE,EXCRETORY PRODUCTS AND THEIR ELIMINATION,5f50a73457b6fa4b897a3b35
CBSE,11th CBSE,LOCOMOTION AND MOVEMENT,5f50a73557b6fa4b897a3bd7
CBSE,11th CBSE,NEURAL CONTROL AND COORDINATION,5f50a73757b6fa4b897a3ca9
CBSE,11th CBSE,CHEMICAL COORDINATION AND INTEGRATION,5f50a73857b6fa4b897a3d85
CBSE,11th CBSE,THE LIVING WORLD,5efba07527278334e9e637f8
CBSE,11th CBSE,BIOLOGICAL CLASSIFICATION,5efba07527278334e9e63824
CBSE,11th CBSE,PLANT KINGDOM,5efba07627278334e9e63858
CBSE,11th CBSE,ANIMAL KINGDOM,5efba07627278334e9e63876
CBSE,11th CBSE,MORPHOLOGY OF FLOWERING PLANTS,5efba07627278334e9e638b7
CBSE,11th CBSE,ANATOMY OF FLOWERING PLANTS,5efba07727278334e9e638fc
CBSE,11th CBSE,STRUCTURAL ORGANISATION IN ANIMALS,5efba07727278334e9e6393c
CBSE,11th CBSE,CELL: THE UNIT OF LIFE,5efba07727278334e9e63965
CBSE,11th CBSE,BIOMOLECULES,5efba07727278334e9e6399e
CBSE,11th CBSE,CELL CYCLE AND CELL DIVISION,5efba07827278334e9e639d0
CBSE,11th CBSE,TRANSPORT IN PLANTS,5efba07827278334e9e63a09
CBSE,11th CBSE,MINERAL NUTRITION,5efba07927278334e9e63a48
CBSE,11th CBSE,PHOTOSYNTHESIS IN HIGHER PLANTS,5efba07927278334e9e63a90
CBSE,11th CBSE,RESPIRATION IN PLANTS,5efba07927278334e9e63aca
CBSE,11th CBSE,PLANT GROWTH AND DEVELOPMENT,5efba07a27278334e9e63ae4
CBSE,11th CBSE,DIGESTION AND ABSORPTION,5efba07a27278334e9e63b19
CBSE,11th CBSE,BREATHING AND EXCHANGE OF GASES,5efba07a27278334e9e63b3e
CBSE,11th CBSE,BODY FLUIDS AND CIRCULATION,5efba07a27278334e9e63b70
CBSE,11th CBSE,EXCRETORY PRODUCTS AND THEIR ELIMINATION,5efba07b27278334e9e63ba0
CBSE,11th CBSE,LOCOMOTION AND MOVEMENT,5efba07b27278334e9e63bc6
CBSE,11th CBSE,NEURAL CONTROL AND COORDINATION,5efba07b27278334e9e63beb
CBSE,11th CBSE,CHEMICAL COORDINATION AND INTEGRATION,5efba07b27278334e9e63c1b
Banking,IBPS PO Mains,Introduction to Banking,5ee4e42a456475c9ed5c73fb
Banking,IBPS PO Mains,Evolution of Banking in India,5ee4e438456475c9ed5c7518
Banking,IBPS PO Mains,Indian Banking Structure,5ee4e438456475c9ed5c752b
Banking,IBPS PO Mains,Banking Law,5ee4e43b456475c9ed5c756b
Banking,IBPS PO Mains,Customers of Banks,5ee4e445456475c9ed5c761a
Banking,IBPS PO Mains,Reserve Bank of India (RBI),5ee4e44a456475c9ed5c7688
Banking,IBPS PO Mains,State Bank of India (SBI),5ee4e457456475c9ed5c778c
Banking,IBPS PO Mains,Commercial Banks,5ee4e461456475c9ed5c7853
Banking,IBPS PO Mains,Recent Trends in Banking,5ee4e46b456475c9ed5c791c
Banking,IBPS PO Mains,Regional Rural Banks (RRB's),5ee4e473456475c9ed5c79c5
Banking,IBPS PO Mains,Co-operative Bank,5ee4e474456475c9ed5c79e2
Banking,IBPS PO Mains,National Bank for Agriculture and Rural Development (NABARD),5ee4e477456475c9ed5c7a1a
Banking,IBPS PO Mains,Small Industries Development Bank of India (SIDBI),5ee4e47f456475c9ed5c7ad9
Banking,IBPS PO Mains,Merchant Banking,5ee4e484456475c9ed5c7b40
Banking,IBPS PO Mains,Mutual Funds,5ee4e489456475c9ed5c7ba7
Banking,IBPS PO Mains,Credit Rating,5ee4e495456475c9ed5c7ca0
Banking,IBPS PO Mains,Banking Abbreviation,5ee4e49d456475c9ed5c7d46
SSC,SSC,Model Practice Set,5eff384c27278334e9e9ae35
SSC,SSC,"SSC MULTI TASKING STAFF EXAM, 19.09.2017 (Shift-1)",5eff384d27278334e9e9aecb
SSC,SSC,"SSC MULTI TASKING STAFF EXAM, 05.10.2017 (Shift-1)",5eff384d27278334e9e9aedc
SSC,SSC,"SSC MULTI TASKING STAFF EXAM, 16.10.2017 (Shift-1)",5eff384d27278334e9e9aeec
SSC,SSC,"SSC MULTI TASKING STAFF EXAM, 25.10.2017 (Shift-3)",5eff384d27278334e9e9af00
SSC,SSC,"SSC MULTI TASKING STAFF EXAM, 30.10.2017 (Shift-2)",5eff384d27278334e9e9af10
SSC,SSC,Previous Year Paper,5eff4c5a27278334e9e9e7d7
SSC,SSC,INTERNET,5edf46983dc2504431c9d643
SSC,SSC,PROGRAMMING LANGUAGES,5edf469a3dc2504431c9d65f
SSC,SSC,MULTIPLE CHOICE QUESTIONS,5edf46ad3dc2504431c9d765
SSC,SSC,SSC Combined Graduate Level (CGL) Solved Paper (2018),5f00324a27278334e9ea898b
SSC,SSC,SSC Combined Graduate Level (CGL) Solved Paper (2017),5f00324a27278334e9ea8997
SSC,SSC,PRACTICE SET 1,5f00324a27278334e9ea89a1
SSC,SSC,PRACTICE SET 2,5f00324b27278334e9ea89ad
SSC,SSC,PRACTICE SET 3,5f00324b27278334e9ea89b9
SSC,SSC,PRACTICE SET 4,5f00324b27278334e9ea89c3
SSC,SSC,PRACTICE SET 5,5f00324b27278334e9ea89cf
SSC,SSC,BIOTECHNOLOGY,5ed942f044008f129d1974eb
SSC,SSC,NUCLEAR RESEARCH,5ed942fa44008f129d1975aa
SSC,SSC,SPACE RESEARCH,5ed942fd44008f129d1975f4
SSC,SSC,DEFENCE,5ed9430744008f129d19769e
SSC,SSC,SOURCES OF ENERGY,5ed9430f44008f129d19772e
SSC,SSC,LASER,5ed9431744008f129d1977d8
SSC,SSC,ELECTROMAGNETIC RADIATION,5ed9431944008f129d1977fa
SSC,SSC,SUPERCONDUCTORS,5ed9431a44008f129d197814
SSC,SSC,NANOTECHNOLOGY,5ed9431c44008f129d197832
SSC,SSC,ADVANCEMENT IN FUNDAMENTAL PHYSICS,5ed9431d44008f129d19784a
SSC,SSC,INFORMATION TECHNOLOGY,5ed9431e44008f129d197868
SSC,SSC,ADVANCES IN INFORMATION TECHNOLOGY,5ed9432544008f129d1978e2
SSC,SSC,COMMUNICATION TECHNOLOGY,5ed9432c44008f129d197978
SSC,SSC,LIGHTING SYSTEMS,5ed9432f44008f129d1979a4
SSC,SSC,MISCELLANEOUS,5ed9433044008f129d1979b4
SSC,SSC,APPENDIX III: SOLVED PAPER 2018,5f3272c96484531ed50f390f
SSC,SSC,THE COMING OF EUROPEANS,5ed9467d44008f129d197e4e
SSC,SSC,COLONIALISM,5ed9467f44008f129d197e63
SSC,SSC,SOCIO-RELIGIOUS REFORM MOVEMENTS,5ed9468044008f129d197e87
SSC,SSC,POPULAR MOVEMENTS,5ed9468844008f129d197f14
SSC,SSC,BRITISH POLICY TOWARDS PRINCELY STATES,5ed9468c44008f129d197f58
SSC,SSC,REVOLT OF 1857,5ed9468d44008f129d197f6c
SSC,SSC,IMPORTANT GOVERNOR GENERALS,5ed9468e44008f129d197f88
SSC,SSC,THE STRUGGLE BEGINS,5ed9469344008f129d197fe2
SSC,SSC,NATIONAL MOVEMENT (1905-1918),5ed9469644008f129d19800e
SSC,SSC,MAHATMA GANDHI,5ed9469844008f129d198042
SSC,SSC,LEFT AND RIGHT GROUPS,5ed9469944008f129d198058
SSC,SSC,REVOLUTIONARIES,5ed9469b44008f129d198080
SSC,SSC,NATIONAL MOVEMENT (1919-1928),5ed9469f44008f129d1980c6
SSC,SSC,NATIONAL MOVEMENT (1929-1939),5ed946a244008f129d19810c
SSC,SSC,NATIONAL MOVEMENTS TOWARDS FREEDOM AND PARTITION (1939-1947),5ee4949e456475c9ed5bfc74
SSC,SSC,DEVELOPMENT OF EDUCATION,5ed946a944008f129d19819a
SSC,SSC,MULTIPLE CHOICE QUESTIONS,5ef352fce52bc182d35a49b5
SSC,SSC,MAKING OF THE CONSTITUTION,5eef2840420f624a7cd7873a
SSC,SSC,PREAMBLE TO THE CONSTITUTION,5eef2840420f624a7cd78751
SSC,SSC,PART I UNION AND ITS TERRITORIES,5eef2840420f624a7cd7879b
SSC,SSC,PART II CITIZENSHIP,5eef2840420f624a7cd787b5
SSC,SSC,PART III FUNDAMENTAL RIGHTS (ART.12-35),5eef2841420f624a7cd787e1
SSC,SSC,PART IV DIRECTIVE PRINCIPLES OF STATE POLICY,5eef2842420f624a7cd78900
SSC,SSC,PART IV-A FUNDAMENTAL DUTIES,5eef2843420f624a7cd7895e
SSC,SSC,PART V THE UNION,5eef2843420f624a7cd7896c
SSC,SSC,PART VI THE STATES,5eef2847420f624a7cd78bf5
SSC,SSC,PART VIII UNION TERRITORIES,5eef2847420f624a7cd78c79
SSC,SSC,PART IX THE PANCHAYATS,5eef2847420f624a7cd78c8b
SSC,SSC,PART IX-A THE MUNICIPALITIES,5eef2847420f624a7cd78ca5
SSC,SSC,PART IX-B COOPERATIVE SOCIETIES,5eef2848420f624a7cd78ce5
SSC,SSC,PART XI CENTRE-STATE RELATIONS,5eef2848420f624a7cd78d11
SSC,SSC,"PART XII FINANCE, PROPERTY, CONTRACTS, AND SUITS",5eef2848420f624a7cd78d3d
SSC,SSC,PART XIV SERVICES UNDER THE UNION AND THE STATES,5eef2849420f624a7cd78dbc
SSC,SSC,PART XIV-A TRIBUNALS,5eef2849420f624a7cd78de2
SSC,SSC,PART XV ELECTIONS,5eef2849420f624a7cd78dea
SSC,SSC,PART XVI SPECIAL PROVISIONS RELATING TO CERTAIN CLASSES,5eef284a420f624a7cd78e26
SSC,SSC,PART XVII OFFICIAL LANGUAGES,5eef284a420f624a7cd78e38
SSC,SSC,PART XVIII EMERGENCY PROVISIONS,5eef284a420f624a7cd78e52
SSC,SSC,PART XIX MISCELLANEOUS PROVISIONS,5eef284a420f624a7cd78e84
SSC,SSC,PART XX AMENDMENT OF THE CONSTITUTION (ARTICLE 368),5eef284a420f624a7cd78e8c
SSC,SSC,"PART XXI TEMPORARY, TRANSITIONAL, AND SPECIAL PROVISIONS",5eef284b420f624a7cd78eb0
SSC,SSC,SCHEDULES,5eef284b420f624a7cd78ee5
SSC,SSC,MISCELLANEOUS TOPICS,5eef284b420f624a7cd78f0e
SSC,SSC,"STATUTORY, REGULATORY AND QUASI-JUDICIAL BODIES",5eef284c420f624a7cd78f7e
SSC,SSC,CITIZEN CHARTER,5eef284c420f624a7cd78fac
SSC,SSC,"RIGHT TO INFORMATION ACT, 2005",5eef284d420f624a7cd78fce
SSC,SSC,ANTI-CORRUPTION AGENCIES,5eef284d420f624a7cd78fd6
SSC,SSC,SECRETARIAT,5eef284d420f624a7cd7900e
SSC,SSC,ELECTION LAWS,5eef284d420f624a7cd79034
SSC,SSC,GENERAL STUDIES PAPER 1,5eff416b27278334e9e9dd69
SSC,SSC,ANCIENT HISTORY,5eff416b27278334e9e9dd76
SSC,SSC,MEDIEVAL HISTORY,5eff416b27278334e9e9dd7c
SSC,SSC,MODERN HISTORY,5eff416b27278334e9e9dd81
SSC,SSC,ART AND CULTURE,5eff416b27278334e9e9dd86
SSC,SSC,WORLD GEOGRAPHY,5eff416b27278334e9e9dd8c
SSC,SSC,INDIAN GEOGRAPHY,5eff416b27278334e9e9dd93
SSC,SSC,ENVIRONMENT & ECOLOGY,5eff416b27278334e9e9dd99
SSC,SSC,INDIAN POLITY,5eff416b27278334e9e9dd9f
SSC,SSC,INDIAN ECONOMY,5eff416b27278334e9e9dda6
SSC,SSC,PHYSICS,5eff416b27278334e9e9ddad
SSC,SSC,CHEMISTRY,5eff416b27278334e9e9ddb3
SSC,SSC,BIOLOGY,5eff416c27278334e9e9ddb8
SSC,SSC,SCIENCE AND TECHNOLOGY,5eff416c27278334e9e9ddc0
SSC,SSC,GENERAL KNOWLEDGE,5eff416c27278334e9e9ddc6
SSC,SSC,Telangana GK Multiple Choice Questions,5eff38cd27278334e9e9b73a
SSC,SSC,UPPSC (Pre.) Previous year Questions 2000-2018,5eff519127278334e9e9f0bf
SSC,SSC,Andhra Pradesh : Before and After the Division,5f0024ec27278334e9ea5b4e
SSC,SSC,History,5f0024ed27278334e9ea5bbe
SSC,SSC,Physiography,5f0024ee27278334e9ea5c40
SSC,SSC,Drainage System,5f0024ee27278334e9ea5c4a
SSC,SSC,Climate,5f0024ee27278334e9ea5c56
SSC,SSC,Soils,5f0024ee27278334e9ea5c5c
SSC,SSC,Forests & Wildlife,5f0024ef27278334e9ea5c78
SSC,SSC,Agriculture,5f0024ef27278334e9ea5ca8
SSC,SSC,Irrigation,5f0024f027278334e9ea5d2f
SSC,SSC,Mineral Resources,5f0024f027278334e9ea5d67
SSC,SSC,Industries,5f0024f127278334e9ea5db2
SSC,SSC,Sources of Energy,5f0024f127278334e9ea5de6
SSC,SSC,Population and Health,5f0024f127278334e9ea5e1b
SSC,SSC,Education,5f0024f227278334e9ea5e55
SSC,SSC,Art and Culture,5f0024f227278334e9ea5e9d
SSC,SSC,Transport and Communication,5f0024f327278334e9ea5edf
SSC,SSC,Tourism,5f0024f327278334e9ea5f36
SSC,SSC,Famous Personalities,5f0024f427278334e9ea5fc1
SSC,SSC,Administration and Governance,5f0024f527278334e9ea603a
SSC,SSC,ANCIENT HISTORY OF JHARKHAND,5f00288027278334e9ea69c4
SSC,SSC,MEDIEVAL HISTORY OF JHARKHAND,5f00288027278334e9ea6a22
SSC,SSC,MODERN HISTORY OF JHARKHAND,5f00288027278334e9ea6a46
SSC,SSC,TRIBAL REVOLTS OF JHARKHAND,5f00288127278334e9ea6a6e
SSC,SSC,FREEDOM MOVEMENTS IN JHARKHAND,5f00288127278334e9ea6aa8
SSC,SSC,FORMATION AS A SEPARATE STATE,5f00288127278334e9ea6adc
SSC,SSC,GEOGRAPHICAL FEATURES OF JHARKHAND,5f00288127278334e9ea6afc
SSC,SSC,SOIL AND CLIMATE OF JHARKHAND,5f00288227278334e9ea6b38
SSC,SSC,"RIVERS, LAKES AND WATERFALLS OF JHARKHAND",5f00288227278334e9ea6b7e
SSC,SSC,NATURAL VEGETATION OF JHARKHAND,5f00288327278334e9ea6bf1
SSC,SSC,NATIONAL PARKS AND WILDLIFE SANCTUARIES,5f00288427278334e9ea6c3b
SSC,SSC,"AGRICULTURE, IRRIGATION AND ANIMAL HUSBANDRY IN JHARKHAND",5f00288427278334e9ea6c7b
SSC,SSC,INDUSTRIES IN JHARKHAND,5f00288527278334e9ea6d39
SSC,SSC,MINERAL RESOURCES OF JHARKHAND,5f00288627278334e9ea6dea
SSC,SSC,ENERGY RESOURCES OF JHARKHAND,5f00288727278334e9ea6e49
SSC,SSC,TRANSPORT AND COMMUNICATION IN JHARKHAND,5f00288727278334e9ea6e83
SSC,SSC,DISTRICT PROFILE OF JHARKHAND,5f00288827278334e9ea6edd
SSC,SSC,ADMINISTRATIVE SET-UP OF JHARKHAND,5f00288927278334e9ea6ff9
SSC,SSC,JHARKHAND JUDICIARY,5f00288a27278334e9ea704b
SSC,SSC,LOCAL SELF-GOVERNMENT IN JHARKHAND,5f00288a27278334e9ea7075
SSC,SSC,TOURIST PLACES IN JHARKHAND,5f00288b27278334e9ea70b9
SSC,SSC,"MUSIC, DANCE AND DRAMA OF JHARKHAND",5f00288c27278334e9ea7155
SSC,SSC,"ARCHITECTURE, PAINTINGS AND TRIBAL CRAFTS OF JHARKHAND",5f00288d27278334e9ea71ff
SSC,SSC,FAIRS AND FESTIVALS OF JHARKHAND,5f00288d27278334e9ea7238
SSC,SSC,LANGUAGE AND LITERATURE OF JHARKHAND,5f00288e27278334e9ea72a4
SSC,SSC,EDUCATION AND HEALTH OF JHARKHAND,5f00288e27278334e9ea72fc
SSC,SSC,TRIBES OF JHARKHAND,5f00289027278334e9ea738c
SSC,SSC,SPORTS OF JHARKHAND,5f00289027278334e9ea73fe
SSC,SSC,AWARDS AND HONOURS OF JHARKHAND,5f00289127278334e9ea747e
SSC,SSC,DEMOGRAPHIC PROFILE OF JHARKHAND,5f00289227278334e9ea74b2
SSC,SSC,SOCIAL AND WELFARE SCHEMES OF JHARKHAND,5f00289227278334e9ea74e8
SSC,SSC,Objective Questions,5f05b44f27278334e9f03f56
SSC,SSC,ANCIENT HISTORY OF HARYANA,5f05d5ed9a10ea4cb3b879a6
SSC,SSC,MEDIEVAL HISTORY OF HARYANA,5f05d5ed9a10ea4cb3b87a02
SSC,SSC,MODERN HISTORY OF HARYANA,5f05d5ee9a10ea4cb3b87a2f
SSC,SSC,GEOGRAPHICAL FEATURES AND CLIMATE OF HARYANA,5f05d5ef9a10ea4cb3b87a8a
SSC,SSC,DRAINAGE SYSTEM OF HARYANA,5f05d5ef9a10ea4cb3b87ab0
SSC,SSC,SOIL AND MINERAL RESOURCES IN HARYANA,5f05d5ef9a10ea4cb3b87aee
SSC,SSC,FOREST AND WILDLIFE OF HARYANA,5f05d5f09a10ea4cb3b87b19
SSC,SSC,AGRICULTURE AND ANIMAL HUSBANDRY,5f05d5f09a10ea4cb3b87b7d
SSC,SSC,INDUSTRIES IN HARYANA,5f05d5f29a10ea4cb3b87c41
SSC,SSC,ENERGY AND IRRIGATION RESOURCES IN HARYANA,5f05d5f29a10ea4cb3b87ca0
SSC,SSC,TRANSPORT AND COMMUNICATION IN HARYANA,5f05d5f39a10ea4cb3b87d05
SSC,SSC,TOURISM IN HARYANA,5f05d5f49a10ea4cb3b87d7b
SSC,SSC,FORMATION OF HARYANA STATE,5f05d5f59a10ea4cb3b87e5e
SSC,SSC,HARYANA LEGISLATIVE AND ADMINISTRATIVE STRUCTURE,5f05d5f59a10ea4cb3b87e72
SSC,SSC,HARYANA JUDICIARY,5f05d5f69a10ea4cb3b87ea2
SSC,SSC,HARYANA LOCAL SELF GOVERNMENT,5f05d5f69a10ea4cb3b87eb6
SSC,SSC,DISTRICT PROFILE OF HARYANA,5f05d5f69a10ea4cb3b87eda
SSC,SSC,LANGUAGE AND LITERATURE OF HARYANA,5f05d5f89a10ea4cb3b87fdf
SSC,SSC,ART AND CRAFTS OF HARYANA,5f05d5f89a10ea4cb3b87fff
SSC,SSC,MUSIC AND DANCE OF HARYANA,5f05d5f89a10ea4cb3b88049
SSC,SSC,FAIRS AND FESTIVALS OF HARYANA,5f05d5f99a10ea4cb3b880be
SSC,SSC,CULTURAL HERITAGE OF HARYANA,5f05d5fc9a10ea4cb3b88204
